"FIPS","Admin2","Province_State","Country_Region","Last_Update","Lat","Long_","Confirmed","Deaths","Recovered","Active","Combined_Key","Incidence_Rate","Case.Fatality_Ratio"
25011,"Franklin","Massachusetts","US","2020-09-15",42.58119713,-72.58602547,396,67,0,329,"Franklin, Massachusetts, US",564.263322884012,16.9191919191919
25013,"Hampden","Massachusetts","US","2020-09-15",42.13440424,-72.63235561,7868,767,0,7101,"Hampden, Massachusetts, US",1687.06526120779,9.74834773767158
25015,"Hampshire","Massachusetts","US","2020-09-15",42.33997957,-72.65898478,1196,141,0,1055,"Hampshire, Massachusetts, US",743.642355281975,11.7892976588629
25017,"Middlesex","Massachusetts","US","2020-09-15",42.48607732,-71.39049229,26246,2107,0,24139,"Middlesex, Massachusetts, US",1628.46784666368,8.02788996418502
25021,"Norfolk","Massachusetts","US","2020-09-15",42.16073095,-71.20530408,9845,1034,0,8811,"Norfolk, Massachusetts, US",1392.94683598033,10.5027932960894
25023,"Plymouth","Massachusetts","US","2020-09-15",41.94070556,-70.80802823,9389,753,0,8636,"Plymouth, Massachusetts, US",1801.41288790143,8.02002343167536
25025,"Suffolk","Massachusetts","US","2020-09-15",42.3279514,-71.07850442,23236,1119,0,22117,"Suffolk, Massachusetts, US",2890.3840867165,4.81580306421071
90025,"Unassigned","Massachusetts","US","2020-09-15",NA,NA,2281,5,0,2276,"Unassigned, Massachusetts, US",NA,0.219202104340202
25027,"Worcester","Massachusetts","US","2020-09-15",42.35026951,-71.90493363,13877,1074,0,12803,"Worcester, Massachusetts, US",1670.67571049166,7.73942494775528
34001,"Atlantic","New Jersey","US","2020-09-15",39.47538693,-74.65848483,3895,253,0,3642,"Atlantic, New Jersey, US",1477.2253195282,6.49550706033376
34003,"Bergen","New Jersey","US","2020-09-15",40.96010917,-74.07164325,21995,2042,0,19953,"Bergen, New Jersey, US",2359.46715411467,9.28392816549216
34005,"Burlington","New Jersey","US","2020-09-15",39.87681124,-74.66927768,6747,489,0,6258,"Burlington, New Jersey, US",1514.99161331899,7.24766562916852
34007,"Camden","New Jersey","US","2020-09-15",39.80343818,-74.96388753,9506,598,0,8908,"Camden, New Jersey, US",1876.90904316338,6.29076372817168
34009,"Cape May","New Jersey","US","2020-09-15",39.15008829,-74.80170244,968,94,0,874,"Cape May, New Jersey, US",1051.72807179565,9.71074380165289
34011,"Cumberland","New Jersey","US","2020-09-15",39.37199394,-75.10712559,3698,157,0,3541,"Cumberland, New Jersey, US",2473.13194272606,4.24553812871823
34013,"Essex","New Jersey","US","2020-09-15",40.78681335,-74.24657979,20669,2123,0,18546,"Essex, New Jersey, US",2586.9395162552,10.2714209686003
34015,"Gloucester","New Jersey","US","2020-09-15",39.71581067,-75.13995546,4082,224,0,3858,"Gloucester, New Jersey, US",1399.69002455115,5.4875061244488
34017,"Hudson","New Jersey","US","2020-09-15",40.73766234,-74.07515667,20385,1512,0,18873,"Hudson, New Jersey, US",3031.7181520871,7.41721854304636
34019,"Hunterdon","New Jersey","US","2020-09-15",40.56335249,-74.91284156,1264,125,0,1139,"Hunterdon, New Jersey, US",1016.31409251353,9.88924050632911
34021,"Mercer","New Jersey","US","2020-09-15",40.28047017,-74.70479631,8498,634,0,7864,"Mercer, New Jersey, US",2312.82148980758,7.46057895975524
34023,"Middlesex","New Jersey","US","2020-09-15",40.43629879,-74.41426991,18870,1422,0,17448,"Middlesex, New Jersey, US",2287.10084817868,7.53577106518283
34025,"Monmouth","New Jersey","US","2020-09-15",40.26549699,-74.22240686,11217,863,0,10354,"Monmouth, New Jersey, US",1812.71665091024,7.6936792368726
34027,"Morris","New Jersey","US","2020-09-15",40.86095313,-74.5455371,7647,831,0,6816,"Morris, New Jersey, US",1554.75810468745,10.8670066692821
34029,"Ocean","New Jersey","US","2020-09-15",39.8895449,-74.28089251,11774,1037,0,10737,"Ocean, New Jersey, US",1939.10926800025,8.80754204178699
34031,"Passaic","New Jersey","US","2020-09-15",41.03238628,-74.29954144,18673,1249,0,17424,"Passaic, New Jersey, US",3721.01086830894,6.68880201360253
34033,"Salem","New Jersey","US","2020-09-15",39.58719656,-75.3469663,1016,89,0,927,"Salem, New Jersey, US",1628.59661777671,8.75984251968504
34035,"Somerset","New Jersey","US","2020-09-15",40.56465737,-74.61683016,5575,568,0,5007,"Somerset, New Jersey, US",1694.86887947126,10.1883408071749
34037,"Sussex","New Jersey","US","2020-09-15",41.13891592,-74.69118243,1428,198,0,1230,"Sussex, New Jersey, US",1016.45692158761,13.8655462184874
90034,"Unassigned","New Jersey","US","2020-09-15",NA,NA,313,0,0,313,"Unassigned, New Jersey, US",NA,0
34039,"Union","New Jersey","US","2020-09-15",40.65835409,-74.30680092,17324,1355,0,15969,"Union, New Jersey, US",3113.91754337717,7.8215192796121
34041,"Warren","New Jersey","US","2020-09-15",40.85951833,-74.99556527,1424,171,0,1253,"Warren, New Jersey, US",1352.7506246022,12.0084269662921
36001,"Albany","New York","US","2020-09-15",42.60060306,-73.97723916,2921,133,0,2788,"Albany, New York, US",956.118701433032,4.55323519342691
36003,"Allegany","New York","US","2020-09-15",42.25748406,-78.02750466,94,1,0,93,"Allegany, New York, US",203.944370918401,1.06382978723404
36005,"Bronx","New York","US","2020-09-15",40.85209301,-73.86282755,52281,4936,0,47345,"Bronx, New York, US",3686.41531172812,9.44128842218014
36007,"Broome","New York","US","2020-09-15",42.15903158,-75.81326086,1420,69,0,1351,"Broome, New York, US",745.453781865524,4.85915492957746
36009,"Cattaraugus","New York","US","2020-09-15",42.24778241,-78.67923096,242,6,0,236,"Cattaraugus, New York, US",317.931605291853,2.47933884297521
36011,"Cayuga","New York","US","2020-09-15",42.91261714,-76.55731592,190,2,0,188,"Cayuga, New York, US",248.119515252821,1.05263157894737
36013,"Chautauqua","New York","US","2020-09-15",42.2276921,-79.36691763,516,9,0,507,"Chautauqua, New York, US",406.609772818609,1.74418604651163
36015,"Chemung","New York","US","2020-09-15",42.13891056,-76.7638805,251,3,0,248,"Chemung, New York, US",300.757285276074,1.19521912350598
36017,"Chenango","New York","US","2020-09-15",42.49430041,-75.60887553,245,7,0,238,"Chenango, New York, US",518.990827631495,2.85714285714286
36019,"Clinton","New York","US","2020-09-15",44.74530905,-73.67875352,153,5,0,148,"Clinton, New York, US",190.097533701932,3.26797385620915
36021,"Columbia","New York","US","2020-09-15",42.24819348,-73.63089095,577,37,0,540,"Columbia, New York, US",970.383949143136,6.41247833622184
36023,"Cortland","New York","US","2020-09-15",42.59509207,-76.07048931,132,0,0,132,"Cortland, New York, US",277.421659906265,0
36025,"Delaware","New York","US","2020-09-15",42.19837623,-74.96709306,128,4,0,124,"Delaware, New York, US",290.019259091424,3.125
36027,"Dutchess","New York","US","2020-09-15",41.7648606,-73.74356679,4994,153,0,4841,"Dutchess, New York, US",1697.38085365273,3.06367641169403
36029,"Erie","New York","US","2020-09-15",42.76249024,-78.73063652,10668,681,0,9987,"Erie, New York, US",1161.20352410248,6.38357705286839
36031,"Essex","New York","US","2020-09-15",44.11630765,-73.77297842,151,0,0,151,"Essex, New York, US",409.380506981158,0
36033,"Franklin","New York","US","2020-09-15",44.59040891,-74.29926032,63,0,0,63,"Franklin, New York, US",125.944584382872,0
36035,"Fulton","New York","US","2020-09-15",43.11363907,-74.41798804,320,24,0,296,"Fulton, New York, US",599.441769851825,7.5
36037,"Genesee","New York","US","2020-09-15",43.0022601,-78.19135193,307,5,0,302,"Genesee, New York, US",535.963687150838,1.62866449511401
36039,"Greene","New York","US","2020-09-15",42.275797,-74.12384884,318,18,0,300,"Greene, New York, US",673.900144104433,5.66037735849057
36041,"Hamilton","New York","US","2020-09-15",43.66146647,-74.49721957,14,0,0,14,"Hamilton, New York, US",317.028985507246,0
36043,"Herkimer","New York","US","2020-09-15",43.42034246,-74.96145307,313,10,0,303,"Herkimer, New York, US",510.445375821523,3.19488817891374
36045,"Jefferson","New York","US","2020-09-15",44.04200959,-75.94653457,158,0,0,158,"Jefferson, New York, US",143.853451572373,0
36047,"Kings","New York","US","2020-09-15",40.6361825,-73.94935552,66274,7306,0,58968,"Kings, New York, US",2588.92622103259,11.023930953315
36049,"Lewis","New York","US","2020-09-15",43.7844157,-75.44903992,50,0,0,50,"Lewis, New York, US",190.14298752662,0
36051,"Livingston","New York","US","2020-09-15",42.72596275,-77.77966158,196,8,0,188,"Livingston, New York, US",311.536382999015,4.08163265306122
36053,"Madison","New York","US","2020-09-15",42.91653905,-75.67266639,478,17,0,461,"Madison, New York, US",673.799354393087,3.55648535564854
36055,"Monroe","New York","US","2020-09-15",43.14638895,-77.69322942,5764,289,0,5475,"Monroe, New York, US",777.060274748237,5.01387925052047
36057,"Montgomery","New York","US","2020-09-15",42.90123494,-74.44011632,218,4,0,214,"Montgomery, New York, US",442.900388045753,1.8348623853211
36059,"Nassau","New York","US","2020-09-15",40.74066522,-73.58941873,45763,2199,0,43564,"Nassau, New York, US",3372.55439508771,4.80519196730984
36061,"New York","New York","US","2020-09-15",40.7672726,-73.97152637,32728,3177,0,29551,"New York, New York, US",2009.44799122739,9.7072842825715
36063,"Niagara","New York","US","2020-09-15",43.19898042,-78.74777412,1689,101,0,1588,"Niagara, New York, US",807.048895981957,5.97986974541149
36065,"Oneida","New York","US","2020-09-15",43.24375382,-75.43710392,2348,120,0,2228,"Oneida, New York, US",1026.80269907422,5.11073253833049
36067,"Onondaga","New York","US","2020-09-15",43.00491923,-76.19971155,4096,204,0,3892,"Onondaga, New York, US",889.413890143487,4.98046875
36069,"Ontario","New York","US","2020-09-15",42.85145728,-77.30874425,443,35,0,408,"Ontario, New York, US",403.545369248568,7.90067720090293
36071,"Orange","New York","US","2020-09-15",41.40337468,-74.30240757,11652,495,0,11157,"Orange, New York, US",3026.96524133631,4.24819773429454
36073,"Orleans","New York","US","2020-09-15",43.2516977,-78.2320066,321,54,0,267,"Orleans, New York, US",795.499603489294,16.8224299065421
36075,"Oswego","New York","US","2020-09-15",43.42778894,-76.14635194,390,3,0,387,"Oswego, New York, US",332.980430996209,0.769230769230769
36077,"Otsego","New York","US","2020-09-15",42.63492579,-75.03151402,314,5,0,309,"Otsego, New York, US",527.793185752946,1.59235668789809
36079,"Putnam","New York","US","2020-09-15",41.42630093,-73.74965532,1561,63,0,1498,"Putnam, New York, US",1587.67290480065,4.03587443946188
36081,"Queens","New York","US","2020-09-15",40.71088124,-73.81684712,71180,7231,0,63949,"Queens, New York, US",3158.14039748733,10.1587524585558
36083,"Rensselaer","New York","US","2020-09-15",42.71348136,-73.51089874,879,40,0,839,"Rensselaer, New York, US",553.826379525436,4.55062571103527
36085,"Richmond","New York","US","2020-09-15",40.58582155,-74.14808598,15604,1084,0,14520,"Richmond, New York, US",3277.16673352333,6.94693668290182
36087,"Rockland","New York","US","2020-09-15",41.15027894,-74.02560498,14581,674,0,13907,"Rockland, New York, US",4475.59616807197,4.62245387833482
36091,"Saratoga","New York","US","2020-09-15",43.10904162,-73.86653895,964,17,0,947,"Saratoga, New York, US",419.380239533983,1.76348547717842
36093,"Schenectady","New York","US","2020-09-15",42.81668777,-74.05278291,1357,45,0,1312,"Schenectady, New York, US",873.798285887224,3.31613854089904
36095,"Schoharie","New York","US","2020-09-15",42.58831742,-74.4433903,82,0,0,82,"Schoharie, New York, US",264.524662085874,0
36097,"Schuyler","New York","US","2020-09-15",42.39184015,-76.8773299,32,0,0,32,"Schuyler, New York, US",179.704610546414,0
36099,"Seneca","New York","US","2020-09-15",42.78081007,-76.82497064,104,3,0,101,"Seneca, New York, US",305.738476011289,2.88461538461538
36089,"St. Lawrence","New York","US","2020-09-15",44.4976179,-75.06550039,307,4,0,303,"St. Lawrence, New York, US",284.945238537219,1.30293159609121
36101,"Steuben","New York","US","2020-09-15",42.2689144,-77.3829924,326,42,0,284,"Steuben, New York, US",341.794315310498,12.8834355828221
36103,"Suffolk","New York","US","2020-09-15",40.88320119,-72.8012172,45714,2008,0,43706,"Suffolk, New York, US",3095.89388060823,4.39252745329658
36105,"Sullivan","New York","US","2020-09-15",41.71579493,-74.76394559,1557,48,0,1509,"Sullivan, New York, US",2064.1107222399,3.08285163776493
36107,"Tioga","New York","US","2020-09-15",42.16852837,-76.30835812,221,25,0,196,"Tioga, New York, US",458.477688110698,11.3122171945701
36109,"Tompkins","New York","US","2020-09-15",42.44945765,-76.47229843,382,0,0,382,"Tompkins, New York, US",373.850068506557,0
36111,"Ulster","New York","US","2020-09-15",41.89027881,-74.26252104,2219,94,0,2125,"Ulster, New York, US",1249.62691400157,4.23614240648941
90036,"Unassigned","New York","US","2020-09-15",NA,NA,0,16,0,-16,"Unassigned, New York, US",NA,NA
36113,"Warren","New York","US","2020-09-15",43.56173026,-73.8433699,348,33,0,315,"Warren, New York, US",544.226197923183,9.48275862068965
36115,"Washington","New York","US","2020-09-15",43.31153794,-73.43043448,284,14,0,270,"Washington, New York, US",464.021959349062,4.92957746478873
36117,"Wayne","New York","US","2020-09-15",43.15494365,-77.02976528,303,5,0,298,"Wayne, New York, US",336.973687137169,1.65016501650165
36119,"Westchester","New York","US","2020-09-15",41.16278376,-73.75741653,37571,1452,0,36119,"Westchester, New York, US",3883.28341116231,3.86468286710495
36121,"Wyoming","New York","US","2020-09-15",42.70145109,-78.22199579,130,5,0,125,"Wyoming, New York, US",326.149677613588,3.84615384615385
36123,"Yates","New York","US","2020-09-15",42.63505484,-77.10369919,62,7,0,55,"Yates, New York, US",248.866053867459,11.2903225806452
42001,"Adams","Pennsylvania","US","2020-09-15",39.87140411,-77.21610347,742,25,0,717,"Adams, Pennsylvania, US",720.325408459455,3.36927223719677
42003,"Allegheny","Pennsylvania","US","2020-09-15",40.46809875,-79.98167747,11268,335,0,10933,"Allegheny, Pennsylvania, US",926.610446159476,2.97302094426695
42005,"Armstrong","Pennsylvania","US","2020-09-15",40.81665618,-79.46290811,384,13,0,371,"Armstrong, Pennsylvania, US",593.187611029582,3.38541666666667
42007,"Beaver","Pennsylvania","US","2020-09-15",40.6825484,-80.34921611,1783,109,0,1674,"Beaver, Pennsylvania, US",1087.66600174466,6.11329220415031
42009,"Bedford","Pennsylvania","US","2020-09-15",40.00522157,-78.48998442,212,6,0,206,"Bedford, Pennsylvania, US",442.699632475777,2.83018867924528
42011,"Berks","Pennsylvania","US","2020-09-15",40.41570541,-75.92457766,6587,386,0,6201,"Berks, Pennsylvania, US",1563.9988223115,5.8600273265523
42013,"Blair","Pennsylvania","US","2020-09-15",40.47961444,-78.34917412,532,13,0,519,"Blair, Pennsylvania, US",436.677638329134,2.44360902255639
42015,"Bradford","Pennsylvania","US","2020-09-15",41.78869215,-76.51570822,108,3,0,105,"Bradford, Pennsylvania, US",179.036188518476,2.77777777777778
42017,"Bucks","Pennsylvania","US","2020-09-15",40.33682119,-75.10836643,8294,595,0,7699,"Bucks, Pennsylvania, US",1320.13306381015,7.17386062213648
42019,"Butler","Pennsylvania","US","2020-09-15",40.91152759,-79.91351055,938,21,0,917,"Butler, Pennsylvania, US",499.32660111896,2.23880597014925
42021,"Cambria","Pennsylvania","US","2020-09-15",40.49527404,-78.71377428,525,7,0,518,"Cambria, Pennsylvania, US",403.250583753226,1.33333333333333
42023,"Cameron","Pennsylvania","US","2020-09-15",41.43625568,-78.20376845,8,0,0,8,"Cameron, Pennsylvania, US",179.8965594783,0
42025,"Carbon","Pennsylvania","US","2020-09-15",40.91545395,-75.7068525,438,28,0,410,"Carbon, Pennsylvania, US",682.434327381509,6.39269406392694
42027,"Centre","Pennsylvania","US","2020-09-15",40.92058903,-77.82200624,1237,11,0,1226,"Centre, Pennsylvania, US",761.769867906519,0.889248181083266
42029,"Chester","Pennsylvania","US","2020-09-15",39.97291773,-75.74768357,6294,362,0,5932,"Chester, Pennsylvania, US",1198.88226229502,5.75150937400699
42031,"Clarion","Pennsylvania","US","2020-09-15",41.19265812,-79.42413524,112,3,0,109,"Clarion, Pennsylvania, US",291.378323534003,2.67857142857143
42033,"Clearfield","Pennsylvania","US","2020-09-15",41.00110782,-78.47592663,286,1,0,285,"Clearfield, Pennsylvania, US",360.860513532269,0.34965034965035
42035,"Clinton","Pennsylvania","US","2020-09-15",41.23255967,-77.63785995,170,5,0,165,"Clinton, Pennsylvania, US",440.049699730793,2.94117647058824
42037,"Columbia","Pennsylvania","US","2020-09-15",41.04821986,-76.40565017,842,35,0,807,"Columbia, Pennsylvania, US",1296.10245674527,4.15676959619953
42039,"Crawford","Pennsylvania","US","2020-09-15",41.68447709,-80.10760592,254,3,0,251,"Crawford, Pennsylvania, US",300.133523969325,1.18110236220472
42041,"Cumberland","Pennsylvania","US","2020-09-15",40.1625372,-77.26130755,1685,73,0,1612,"Cumberland, Pennsylvania, US",665.035323834708,4.33234421364985
42043,"Dauphin","Pennsylvania","US","2020-09-15",40.41377078,-76.77993242,3580,169,0,3411,"Dauphin, Pennsylvania, US",1286.38622488762,4.72067039106145
42045,"Delaware","Pennsylvania","US","2020-09-15",39.91680171,-75.40243663,10922,742,0,10180,"Delaware, Pennsylvania, US",1927.1385644741,6.79362754074345
42047,"Elk","Pennsylvania","US","2020-09-15",41.42822061,-78.64524744,66,2,0,64,"Elk, Pennsylvania, US",220.661985957874,3.03030303030303
42049,"Erie","Pennsylvania","US","2020-09-15",41.99253829,-80.03301954,1423,37,0,1386,"Erie, Pennsylvania, US",527.568513465417,2.60014054813774
42051,"Fayette","Pennsylvania","US","2020-09-15",39.92041012,-79.64291195,747,7,0,740,"Fayette, Pennsylvania, US",577.842412240667,0.937081659973226
42053,"Forest","Pennsylvania","US","2020-09-15",41.51095103,-79.23229292,14,0,0,14,"Forest, Pennsylvania, US",193.183386228784,0
42055,"Franklin","Pennsylvania","US","2020-09-15",39.92956518,-77.72157791,1658,49,0,1609,"Franklin, Pennsylvania, US",1069.49112090152,2.95536791314837
42057,"Fulton","Pennsylvania","US","2020-09-15",39.92913544,-78.11163677,40,2,0,38,"Fulton, Pennsylvania, US",275.292498279422,5
42059,"Greene","Pennsylvania","US","2020-09-15",39.85746531,-80.22357106,159,1,0,158,"Greene, Pennsylvania, US",438.826484144288,0.628930817610063
42061,"Huntingdon","Pennsylvania","US","2020-09-15",40.42162652,-77.97673273,392,6,0,386,"Huntingdon, Pennsylvania, US",868.332447279816,1.53061224489796
42063,"Indiana","Pennsylvania","US","2020-09-15",40.65241041,-79.08963285,534,11,0,523,"Indiana, Pennsylvania, US",635.162299430257,2.05992509363296
42065,"Jefferson","Pennsylvania","US","2020-09-15",41.12913106,-78.9986361,101,2,0,99,"Jefferson, Pennsylvania, US",232.58491652274,1.98019801980198
42067,"Juniata","Pennsylvania","US","2020-09-15",40.53358749,-77.3997513,167,6,0,161,"Juniata, Pennsylvania, US",674.393247990954,3.59281437125748
42069,"Lackawanna","Pennsylvania","US","2020-09-15",41.43564672,-75.60379201,2321,215,0,2106,"Lackawanna, Pennsylvania, US",1106.95651344468,9.26324859974149
42071,"Lancaster","Pennsylvania","US","2020-09-15",40.03904563,-76.24770128,7325,447,0,6878,"Lancaster, Pennsylvania, US",1342.25359339153,6.10238907849829
42073,"Lawrence","Pennsylvania","US","2020-09-15",40.99206278,-80.33393706,487,21,0,466,"Lawrence, Pennsylvania, US",569.510711946861,4.31211498973306
42075,"Lebanon","Pennsylvania","US","2020-09-15",40.36680311,-76.45651841,1838,58,0,1780,"Lebanon, Pennsylvania, US",1296.25580952515,3.15560391730141
42077,"Lehigh","Pennsylvania","US","2020-09-15",40.6154815,-75.59435245,5393,345,0,5048,"Lehigh, Pennsylvania, US",1460.25918043529,6.39718153161506
42079,"Luzerne","Pennsylvania","US","2020-09-15",41.17823008,-75.98447579,3951,189,0,3762,"Luzerne, Pennsylvania, US",1244.73484406947,4.78359908883827
42081,"Lycoming","Pennsylvania","US","2020-09-15",41.34310539,-77.06629984,588,23,0,565,"Lycoming, Pennsylvania, US",518.980750050751,3.91156462585034
42083,"McKean","Pennsylvania","US","2020-09-15",41.80938602,-78.56478358,48,2,0,46,"McKean, Pennsylvania, US",118.153846153846,4.16666666666667
42085,"Mercer","Pennsylvania","US","2020-09-15",41.30248872,-80.25816981,656,13,0,643,"Mercer, Pennsylvania, US",599.502851294049,1.98170731707317
42087,"Mifflin","Pennsylvania","US","2020-09-15",40.61116939,-77.61070738,195,1,0,194,"Mifflin, Pennsylvania, US",422.645108153799,0.512820512820513
42089,"Monroe","Pennsylvania","US","2020-09-15",41.05934058,-75.34031025,1759,129,0,1630,"Monroe, Pennsylvania, US",1033.0590646675,7.33371233655486
42091,"Montgomery","Pennsylvania","US","2020-09-15",40.21053671,-75.36652296,11657,868,0,10789,"Montgomery, Pennsylvania, US",1402.91124844298,7.446169683452
42093,"Montour","Pennsylvania","US","2020-09-15",41.03023987,-76.66345939,161,5,0,156,"Montour, Pennsylvania, US",883.159626988481,3.1055900621118
42095,"Northampton","Pennsylvania","US","2020-09-15",40.75182733,-75.30471829,4258,304,0,3954,"Northampton, Pennsylvania, US",1394.76227132024,7.13950211366839
42097,"Northumberland","Pennsylvania","US","2020-09-15",40.84785433,-76.70798222,806,44,0,762,"Northumberland, Pennsylvania, US",887.245027134727,5.4590570719603
42099,"Perry","Pennsylvania","US","2020-09-15",40.40206612,-77.26297447,188,6,0,182,"Perry, Pennsylvania, US",406.293222683264,3.19148936170213
42101,"Philadelphia","Pennsylvania","US","2020-09-15",40.00338507,-75.1379271,35257,1770,0,33487,"Philadelphia, Pennsylvania, US",2225.7307785544,5.02027966077658
42103,"Pike","Pennsylvania","US","2020-09-15",41.33155042,-75.03208106,555,21,0,534,"Pike, Pennsylvania, US",994.463258614202,3.78378378378378
42105,"Potter","Pennsylvania","US","2020-09-15",41.74471626,-77.89559864,25,0,0,25,"Potter, Pennsylvania, US",151.27677598935,0
42107,"Schuylkill","Pennsylvania","US","2020-09-15",40.70497338,-76.2150785,1039,52,0,987,"Schuylkill, Pennsylvania, US",735.008029202244,5.00481231953802
42109,"Snyder","Pennsylvania","US","2020-09-15",40.77129231,-77.06840691,209,3,0,206,"Snyder, Pennsylvania, US",517.685524621024,1.43540669856459
42111,"Somerset","Pennsylvania","US","2020-09-15",39.97172723,-79.02699593,195,3,0,192,"Somerset, Pennsylvania, US",265.497569676093,1.53846153846154
42113,"Sullivan","Pennsylvania","US","2020-09-15",41.44634738,-76.51246591,10,0,0,10,"Sullivan, Pennsylvania, US",164.853280580284,0
42115,"Susquehanna","Pennsylvania","US","2020-09-15",41.82147784,-75.80071959,287,28,0,259,"Susquehanna, Pennsylvania, US",711.664352311049,9.75609756097561
42117,"Tioga","Pennsylvania","US","2020-09-15",41.77255149,-77.25433032,52,3,0,49,"Tioga, Pennsylvania, US",128.107215885295,5.76923076923077
90042,"Unassigned","Pennsylvania","US","2020-09-15",NA,NA,0,0,0,0,"Unassigned, Pennsylvania, US",NA,NA
42119,"Union","Pennsylvania","US","2020-09-15",40.96188846,-77.05996014,435,6,0,429,"Union, Pennsylvania, US",968.323575896534,1.37931034482759
42121,"Venango","Pennsylvania","US","2020-09-15",41.40323442,-79.75845449,77,1,0,76,"Venango, Pennsylvania, US",151.969685008289,1.2987012987013
42123,"Warren","Pennsylvania","US","2020-09-15",41.81304978,-79.26969577,41,1,0,40,"Warren, Pennsylvania, US",104.615855681151,2.4390243902439
42125,"Washington","Pennsylvania","US","2020-09-15",40.19208869,-80.24582867,1210,28,0,1182,"Washington, Pennsylvania, US",584.922534019771,2.31404958677686
42127,"Wayne","Pennsylvania","US","2020-09-15",41.64938475,-75.29956506,202,10,0,192,"Wayne, Pennsylvania, US",393.294523081716,4.95049504950495
42129,"Westmoreland","Pennsylvania","US","2020-09-15",40.3137798,-79.46615476,1985,49,0,1936,"Westmoreland, Pennsylvania, US",568.932556413174,2.46851385390428
42131,"Wyoming","Pennsylvania","US","2020-09-15",41.51955538,-76.01074915,72,8,0,64,"Wyoming, Pennsylvania, US",268.716876912742,11.1111111111111
42133,"York","Pennsylvania","US","2020-09-15",39.9210089,-76.73040131,4216,134,0,4082,"York, Pennsylvania, US",938.854223730565,3.17836812144213
44001,"Bristol","Rhode Island","US","2020-09-15",41.71018079,-71.28652315,369,0,0,369,"Bristol, Rhode Island, US",761.154314239155,0
44003,"Kent","Rhode Island","US","2020-09-15",41.67106337,-71.57641596,1746,0,0,1746,"Kent, Rhode Island, US",1062.74194726463,0
44005,"Newport","Rhode Island","US","2020-09-15",41.5642026,-71.26569799,476,0,0,476,"Newport, Rhode Island, US",579.907896981068,0
44007,"Providence","Rhode Island","US","2020-09-15",41.87064746,-71.57753536,17500,0,0,17500,"Providence, Rhode Island, US",2738.94990225862,0
90044,"Unassigned","Rhode Island","US","2020-09-15",NA,NA,2306,1075,0,1231,"Unassigned, Rhode Island, US",NA,46.6175195143105
44009,"Washington","Rhode Island","US","2020-09-15",41.45961631,-71.61435303,733,0,0,733,"Washington, Rhode Island, US",583.705614881706,0
51001,"Accomack","Virginia","US","2020-09-15",37.76707161,-75.63234615,1161,19,0,1142,"Accomack, Virginia, US",3592.6476049016,1.6365202411714
51003,"Albemarle","Virginia","US","2020-09-15",38.02080697,-78.55481085,1140,19,0,1121,"Albemarle, Virginia, US",1042.7147169121,1.66666666666667
51510,"Alexandria","Virginia","US","2020-09-15",38.814003,-77.08183073,3613,62,0,3551,"Alexandria, Virginia, US",2266.22676066939,1.71602546360365
51005,"Alleghany","Virginia","US","2020-09-15",37.78636074,-80.00222498,76,4,0,72,"Alleghany, Virginia, US",511.440107671602,5.26315789473684
51007,"Amelia","Virginia","US","2020-09-15",37.34081025,-77.98584649,120,3,0,117,"Amelia, Virginia, US",912.894636744009,2.5
51009,"Amherst","Virginia","US","2020-09-15",37.60308293,-79.14548696,345,2,0,343,"Amherst, Virginia, US",1091.59943046986,0.579710144927536
51011,"Appomattox","Virginia","US","2020-09-15",37.37569884,-78.81340003,195,1,0,194,"Appomattox, Virginia, US",1225.56721764817,0.512820512820513
51013,"Arlington","Virginia","US","2020-09-15",38.8767675,-77.10139853,3741,145,0,3596,"Arlington, Virginia, US",1579.53403534846,3.87596899224806
51015,"Augusta","Virginia","US","2020-09-15",38.16404586,-79.12461614,429,4,0,425,"Augusta, Virginia, US",567.775748431668,0.932400932400932
51017,"Bath","Virginia","US","2020-09-15",38.05852573,-79.73912095,4,0,0,4,"Bath, Virginia, US",96.455268869062,0
51019,"Bedford","Virginia","US","2020-09-15",37.3080028,-79.5281964,662,9,0,653,"Bedford, Virginia, US",838.006506576199,1.3595166163142
51021,"Bland","Virginia","US","2020-09-15",37.13128068,-81.13599391,64,1,0,63,"Bland, Virginia, US",1019.10828025478,1.5625
51023,"Botetourt","Virginia","US","2020-09-15",37.55531756,-79.80982182,277,10,0,267,"Botetourt, Virginia, US",828.869804602172,3.6101083032491
51520,"Bristol","Virginia","US","2020-09-15",36.6163024,-82.16359122,165,2,0,163,"Bristol, Virginia, US",984.369406992006,1.21212121212121
51025,"Brunswick","Virginia","US","2020-09-15",36.76366949,-77.8593436,332,2,0,330,"Brunswick, Virginia, US",2045.46854784055,0.602409638554217
51027,"Buchanan","Virginia","US","2020-09-15",37.26818323,-82.03749726,112,2,0,110,"Buchanan, Virginia, US",533.231765378023,1.78571428571429
51029,"Buckingham","Virginia","US","2020-09-15",37.57242268,-78.52518834,665,8,0,657,"Buckingham, Virginia, US",3878.00326568696,1.20300751879699
51530,"Buena Vista","Virginia","US","2020-09-15",37.73484642,-79.35296097,77,1,0,76,"Buena Vista, Virginia, US",1188.63846866317,1.2987012987013
51031,"Campbell","Virginia","US","2020-09-15",37.20553386,-79.09678609,384,3,0,381,"Campbell, Virginia, US",699.644711669855,0.78125
51033,"Caroline","Virginia","US","2020-09-15",38.02679129,-77.34901405,299,5,0,294,"Caroline, Virginia, US",973.148901545972,1.67224080267559
